id,kind,label,organism
M4-FUNG-0343:S003,SOURCE,nan,
M4-FUNG-0344:S001,SOURCE,nan,
M4-FUNG-0344:S004,SOURCE,nan,
M4-FUNG-0344:S002,SOURCE,nan,
M4-FUNG-0344:S003,SOURCE,nan,
M4-FUNG-0345:S001,SOURCE,nan,
M4-FUNG-0345:S002,SOURCE,nan,
M4-FUNG-0345:S004,SOURCE,nan,
M4-FUNG-0345:S003,SOURCE,nan,
M4-FUNG-0346:S001,SOURCE,nan,
M4-FUNG-0346:S004,SOURCE,nan,
M4-FUNG-0346:S002,SOURCE,nan,
M4-FUNG-0347:S001,SOURCE,nan,
M4-FUNG-0347:S004,SOURCE,nan,
M4-FUNG-0347:S003,SOURCE,nan,
M4-FUNG-0347:S002,SOURCE,nan,
M4-FUNG-0348:S001,SOURCE,nan,
M4-FUNG-0348:S004,SOURCE,nan,
M4-FUNG-0348:S003,SOURCE,nan,
M4-FUNG-0348:S002,SOURCE,nan,
M4-FUNG-0349:S001,SOURCE,nan,
M4-FUNG-0349:S002,SOURCE,nan,
M4-FUNG-0349:S004,SOURCE,nan,
M4-FUNG-0349:S003,SOURCE,nan,
M4-FUNG-0350:S001,SOURCE,nan,
M4-FUNG-0350:S004,SOURCE,nan,
M4-FUNG-0350:S002,SOURCE,nan,
M4-FUNG-0351:S001,SOURCE,nan,
M4-FUNG-0351:S004,SOURCE,nan,
M4-FUNG-0351:S002,SOURCE,nan,
M4-FUNG-0352:S001,SOURCE,nan,
M4-FUNG-0352:S004,SOURCE,nan,
M4-FUNG-0352:S002,SOURCE,nan,
M4-FUNG-0352:S003,SOURCE,nan,
M4-FUNG-0353:S001,SOURCE,nan,
M4-FUNG-0353:S004,SOURCE,nan,
M4-FUNG-0353:S002,SOURCE,nan,
M4-FUNG-0353:S003,SOURCE,nan,
M4-FUNG-0354:S001,SOURCE,nan,
M4-FUNG-0354:S004,SOURCE,nan,
M4-FUNG-0354:S002,SOURCE,nan,
M4-FUNG-0354:S003,SOURCE,nan,
M4-FUNG-0355:S001,SOURCE,nan,
M4-FUNG-0355:S004,SOURCE,nan,
M4-FUNG-0355:S002,SOURCE,nan,
M4-FUNG-0355:S003,SOURCE,nan,
M4-FUNG-0356:S001,SOURCE,nan,
M4-FUNG-0356:S004,SOURCE,nan,
M4-FUNG-0356:S002,SOURCE,nan,
M4-FUNG-0357:S001,SOURCE,nan,
M4-FUNG-0357:S004,SOURCE,nan,
M4-FUNG-0357:S002,SOURCE,nan,
M4-FUNG-0358:S001,SOURCE,nan,
M4-FUNG-0358:S004,SOURCE,nan,
M4-FUNG-0358:S002,SOURCE,nan,
M4-FUNG-0359:S001,SOURCE,nan,
M4-FUNG-0359:S004,SOURCE,nan,
M4-FUNG-0359:S002,SOURCE,nan,
M4-FUNG-0360:S001,SOURCE,nan,
M4-FUNG-0360:S004,SOURCE,nan,
M4-FUNG-0360:S002,SOURCE,nan,
M4-FUNG-0360:S003,SOURCE,nan,
M4-FUNG-0361:S001,SOURCE,nan,
M4-FUNG-0361:S002,SOURCE,nan,
M4-FUNG-0361:S004,SOURCE,nan,
M4-FUNG-0362:S001,SOURCE,nan,
M4-FUNG-0362:S002,SOURCE,nan,
M4-FUNG-0362:S004,SOURCE,nan,
M4-FUNG-0362:S003,SOURCE,nan,
M4-FUNG-0363:S001,SOURCE,nan,
M4-FUNG-0363:S004,SOURCE,nan,
M4-FUNG-0363:S002,SOURCE,nan,
M4-FUNG-0364:S001,SOURCE,nan,
M4-FUNG-0364:S002,SOURCE,nan,
M4-FUNG-0364:S004,SOURCE,nan,
M4-FUNG-0364:S003,SOURCE,nan,
M4-FUNG-0365:S001,SOURCE,nan,
M4-FUNG-0365:S004,SOURCE,nan,
M4-FUNG-0365:S002,SOURCE,nan,
M4-FUNG-0366:S001,SOURCE,nan,
M4-FUNG-0366:S004,SOURCE,nan,
M4-FUNG-0366:S002,SOURCE,nan,
M4-FUNG-0367:S001,SOURCE,nan,
M4-FUNG-0367:S004,SOURCE,nan,
M4-FUNG-0367:S002,SOURCE,nan,
M4-FUNG-0368:S001,SOURCE,nan,
M4-FUNG-0368:S004,SOURCE,nan,
M4-FUNG-0368:S002,SOURCE,nan,
M4-FUNG-0369:S001,SOURCE,nan,
M4-FUNG-0369:S004,SOURCE,nan,
M4-FUNG-0369:S002,SOURCE,nan,
M4-FUNG-0370:S001,SOURCE,nan,
M4-FUNG-0370:S002,SOURCE,nan,
M4-FUNG-0370:S004,SOURCE,nan,
M4-FUNG-0371:S001,SOURCE,nan,
M4-FUNG-0371:S002,SOURCE,nan,
M4-FUNG-0371:S004,SOURCE,nan,
M4-FUNG-0372:S001,SOURCE,nan,
M4-FUNG-0372:S002,SOURCE,nan,
M4-FUNG-0372:S004,SOURCE,nan,
M4-FUNG-0373:S001,SOURCE,nan,
M4-FUNG-0373:S002,SOURCE,nan,
M4-FUNG-0373:S004,SOURCE,nan,
M4-FUNG-0374:S001,SOURCE,nan,
M4-FUNG-0374:S002,SOURCE,nan,
M4-FUNG-0375:S001,SOURCE,nan,
M4-FUNG-0375:S002,SOURCE,nan,
M4-FUNG-0376:S001,SOURCE,nan,
M4-FUNG-0376:S002,SOURCE,nan,
M4-FUNG-0377:S002,SOURCE,nan,
M4-FUNG-0377:S001,SOURCE,nan,
M4-FUNG-0378:S002,SOURCE,nan,
M4-FUNG-0378:S001,SOURCE,nan,
M4-FUNG-0379:S002,SOURCE,nan,
M4-FUNG-0379:S001,SOURCE,nan,
M4-FUNG-0380:S001,SOURCE,nan,
M4-FUNG-0380:S002,SOURCE,nan,
M4-FUNG-0381:S002,SOURCE,nan,
M4-FUNG-0381:S001,SOURCE,nan,
M4-FUNG-0382:S002,SOURCE,nan,
M4-FUNG-0382:S001,SOURCE,nan,
M4-FUNG-0382:S003,SOURCE,nan,
M4-FUNG-0383:S002,SOURCE,nan,
M4-FUNG-0383:S001,SOURCE,nan,
M4-FUNG-0383:S003,SOURCE,nan,
M4-FUNG-0426:S001,SOURCE,MIBiG BGC0002267.2 — azasperpyranone A biosynthetic gene cluster from Aspergillu,
M4-FUNG-0426:S002,SOURCE,Collaborative Biosynthesis of a Class of Bioactive Azaphilones by Two Separate G,
M4-FUNG-0426:S004,SOURCE,Biosynthesis of Fungal Natural Products Involving Two Separate Pathway Crosstalk,
M4-FUNG-0427:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — BGC List row for M4-FUNG-0427 / BGC0002,
M4-FUNG-0427:S002,SOURCE,"MIBiG BGC0002268.3 — CJ-16,173 biosynthetic gene cluster from Penicillium sp.",
M4-FUNG-0427:S003,SOURCE,"Zhang Z, Qiao T, Watanabe K, Tang Y. Concise Biosynthesis of Phenylfuropyridones",
M4-FUNG-0427:S004,SOURCE,"NCBI Taxonomy — Penicillium sp., taxon 5081",
M4-FUNG-0427:S005,SOURCE,"Chiang YM, Lin TS, Wang CC. Total Heterologous Biosynthesis of Fungal Natural Pr",
M4-FUNG-0428:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0428,
M4-FUNG-0428:S002,SOURCE,MIBiG BGC0002269,
M4-FUNG-0428:S003,SOURCE,Discovery of a Potential Liver Fibrosis Inhibitor from a Mushroom Endophytic Fun,
M4-FUNG-0428:S004,SOURCE,NCBI Taxonomy — Calcarisporium arbuscula,
M4-FUNG-0429:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0429,
M4-FUNG-0429:S002,SOURCE,MIBiG BGC0002270.2,
M4-FUNG-0429:S003,SOURCE,Unveiling of Swainsonine Biosynthesis via a Multibranched Pathway in Fungi,
M4-FUNG-0429:S004,SOURCE,NCBI Taxonomy — Metarhizium robertsii ARSEF 23,
M4-FUNG-0429:S005,SOURCE,Swainsonine Biosynthesis Genes in Diverse Symbiotic and Pathogenic Fungi,
M4-FUNG-0430:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0430,
M4-FUNG-0430:S002,SOURCE,MIBiG BGC0002271.2,
M4-FUNG-0430:S003,SOURCE,Application of an Efficient Gene Targeting System Linking Secondary Metabolites ,
M4-FUNG-0430:S004,SOURCE,NCBI Taxonomy — Aspergillus terreus NIH2624,
M4-FUNG-0430:S005,SOURCE,Recent advances in genome mining of secondary metabolites in Aspergillus terreus,
M4-FUNG-0431:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0431,
M4-FUNG-0431:S002,SOURCE,MIBiG BGC0002272.2,
M4-FUNG-0431:S003,SOURCE,Application of an Efficient Gene Targeting System Linking Secondary Metabolites ,
M4-FUNG-0431:S004,SOURCE,NCBI Taxonomy — Aspergillus terreus NIH2624,
M4-FUNG-0431:S005,SOURCE,Recent advances in genome mining of secondary metabolites in Aspergillus terreus,
M4-FUNG-0432:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0432,
M4-FUNG-0432:S002,SOURCE,MIBiG BGC0002273.2,
M4-FUNG-0432:S003,SOURCE,Application of an Efficient Gene Targeting System Linking Secondary Metabolites ,
M4-FUNG-0432:S004,SOURCE,NCBI Taxonomy — Aspergillus terreus NIH2624,
M4-FUNG-0432:S005,SOURCE,Functional annotation for EAU36089.1 / BtyA,
M4-FUNG-0432:S006,SOURCE,Butyrolactone biological-activity literature cited by defining study,
M4-FUNG-0433:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0433,
M4-FUNG-0433:S002,SOURCE,MIBiG BGC0002274.2,
M4-FUNG-0433:S003,SOURCE,Application of an Efficient Gene Targeting System Linking Secondary Metabolites ,
M4-FUNG-0433:S004,SOURCE,NCBI Taxonomy — Aspergillus terreus NIH2624,
M4-FUNG-0434:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0434,
M4-FUNG-0434:S002,SOURCE,MIBiG BGC0002275.2,
M4-FUNG-0434:S003,SOURCE,Biosynthesis of Amino Acid Derived α-Pyrones by an NRPS-NRPKS Hybrid Megasynthet,
M4-FUNG-0434:S004,SOURCE,NCBI Taxonomy — Aspergillus niger CBS 101883,
M4-FUNG-0434:S005,SOURCE,"Structure and absolute configuration of pyrophen, a novel pyrone derivative of L",
M4-FUNG-0435:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0435,
M4-FUNG-0435:S002,SOURCE,MIBiG BGC0002276.2,
M4-FUNG-0435:S003,SOURCE,Structure-guided function discovery of an NRPS-like glycine betaine reductase fo,
M4-FUNG-0435:S004,SOURCE,NCBI Taxonomy — Aspergillus nidulans FGSC A4,
M4-FUNG-0436:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0436,
M4-FUNG-0436:S002,SOURCE,MIBiG BGC0002277.2,
M4-FUNG-0436:S003,SOURCE,Characterization of the Suillus grevillei Quinone Synthetase GreA Supports a Non,
M4-FUNG-0436:S004,SOURCE,NCBI Taxonomy — Suillus grevillei,
M4-FUNG-0437:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0437,
M4-FUNG-0437:S002,SOURCE,MIBiG BGC0002278.3 / generated antiSMASH region,
M4-FUNG-0437:S003,SOURCE,Piperazine ring formation by a single-module NRPS and cleavage by an α-KG-depend,
M4-FUNG-0437:S004,SOURCE,NCBI Taxonomy — Penicillium brasilianum,
M4-FUNG-0437:S005,SOURCE,Insights into Penicillium brasilianum Secondary Metabolism and Its Biotechnologi,
M4-FUNG-0438:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0438,
M4-FUNG-0438:S002,SOURCE,MIBiG BGC0002279,
M4-FUNG-0438:S003,SOURCE,Draft Genome of Omphalotus olearius Provides a Predictive Framework for Sesquite,
M4-FUNG-0438:S004,SOURCE,NCBI Taxonomy — Omphalotus olearius VT 653.13,
M4-FUNG-0439:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0439,
M4-FUNG-0439:S002,SOURCE,MIBiG BGC0002280,
M4-FUNG-0439:S003,SOURCE,Draft Genome of Omphalotus olearius Provides a Predictive Framework for Sesquite,
M4-FUNG-0439:S004,SOURCE,NCBI Taxonomy — Omphalotus olearius VT 653.13,
M4-FUNG-0440:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0440,
M4-FUNG-0440:S002,SOURCE,MIBiG BGC0002281,
M4-FUNG-0440:S003,SOURCE,Biosynthesis of the Fusarium Mycotoxin (-)-Sambutoxin,
M4-FUNG-0440:S004,SOURCE,NCBI Taxonomy — Fusarium commune,
M4-FUNG-0441:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0441,
M4-FUNG-0441:S002,SOURCE,MIBiG BGC0002290,
M4-FUNG-0441:S003,SOURCE,Biosynthesis of an Acetylenic Meroterpenoid and Discovery of a Fungal Cytochrome,
M4-FUNG-0441:S004,SOURCE,NCBI Taxonomy — Biscogniauxia sp.,
M4-FUNG-0442:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0442,
M4-FUNG-0442:S002,SOURCE,MIBiG BGC0002301 / functional annotation,
M4-FUNG-0442:S003,SOURCE,Enantioselective Phenol Coupling by Laccases in the Biosynthesis of Fungal Dimer,
M4-FUNG-0442:S004,SOURCE,NCBI Taxonomy — Aschersonia paraphysata,
M4-FUNG-0443:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0443,
M4-FUNG-0443:S002,SOURCE,MIBiG BGC0002304,
M4-FUNG-0443:S003,SOURCE,Genome-Mined Diels–Alderase Catalyzes Formation of the cis-Octahydrodecalins of ,
M4-FUNG-0443:S004,SOURCE,NCBI Taxonomy — Talaromyces variabilis / Penicillium variabile synonym provenanc,
M4-FUNG-0444:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0444,
M4-FUNG-0444:S002,SOURCE,MIBiG BGC0002320.3,
M4-FUNG-0444:S003,SOURCE,Biosynthetic study of conidiation-inducing factor conidiogenone: heterologous pr,
M4-FUNG-0444:S004,SOURCE,NCBI Taxonomy — Penicillium rubens Wisconsin 54-1255,
M4-FUNG-0445:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0445,
M4-FUNG-0445:S002,SOURCE,MIBiG BGC0002321.3 / generated antiSMASH region,
M4-FUNG-0445:S003,SOURCE,Snf2 controls pulcherriminic acid biosynthesis and antifungal activity of the bi,
M4-FUNG-0445:S004,SOURCE,NCBI Taxonomy — Metschnikowia aff. pulcherrima,
M4-FUNG-0446:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0446,
M4-FUNG-0446:S002,SOURCE,MIBiG BGC0002348.2 / generated antiSMASH region,
M4-FUNG-0446:S003,SOURCE,A Non-canonical Melanin Biosynthesis Pathway Protects Aspergillus terreus Conidi,
M4-FUNG-0446:S004,SOURCE,NCBI Taxonomy — Aspergillus terreus NIH2624,
M4-FUNG-0446:S005,SOURCE,UniProtKB — Aspulvinone E synthetase MelA,
M4-FUNG-0446:S006,SOURCE,Collective synthesis of aspulvinone and its analogues by vinylogous aldol conden,
M4-FUNG-0447:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0447,
M4-FUNG-0447:S002,SOURCE,MIBiG BGC0002368,
M4-FUNG-0447:S003,SOURCE,Structural basis of the stereoselective formation of the spirooxindole ring in t,
M4-FUNG-0447:S004,SOURCE,NCBI Taxonomy — Penicillium citrinum,
M4-FUNG-0447:S005,SOURCE,MIBiG BGC0002643 — aetokthonotoxin biosynthetic gene cluster from Aetokthonos hy,
M4-FUNG-0448:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0448,
M4-FUNG-0448:S002,SOURCE,MIBiG/NCBI taxonomy — Cladosporium sp. SW67,
M4-FUNG-0448:S003,SOURCE,Spirocyclic cladosporicin A and cladosporiumins I and J from a Hydractinia-assoc,
M4-FUNG-0448:S004,SOURCE,Hybrid Polyketides from a Hydractinia-Associated Cladosporium sphaerospermum SW6,
M4-FUNG-0449:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0449,
M4-FUNG-0449:S002,SOURCE,MIBiG BGC0002427.2 / generated antiSMASH region,
M4-FUNG-0449:S003,SOURCE,Synthetic biology based construction of biological activity-related library of f,
M4-FUNG-0449:S004,SOURCE,NCBI Taxonomy — Metarhizium robertsii ARSEF 23,
M4-FUNG-0449:S005,SOURCE,Subglutinols A and B: immunosuppressive compounds from the endophytic fungus Fus,
M4-FUNG-0450:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0450,
M4-FUNG-0450:S002,SOURCE,MIBiG BGC0002428.2,
M4-FUNG-0450:S003,SOURCE,Synthetic biology based construction of biological activity-related library of f,
M4-FUNG-0450:S005,SOURCE,NCBI/KEGG — Fusarium graminearum PH-1,
M4-FUNG-0450:S004,SOURCE,CRISPR-Cas9 Gene Editing and Secondary Metabolite Screening Confirm Fusarium gra,
M4-FUNG-0450:S006,SOURCE,UniProt dpfg pathway proteins,
M4-FUNG-0451:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0451,
M4-FUNG-0451:S002,SOURCE,MIBiG BGC0002429.3 / current antiSMASH display,
M4-FUNG-0451:S003,SOURCE,Synthetic biology based construction of biological activity-related library of f,
M4-FUNG-0451:S007,SOURCE,UniProt/NCBI — Colletotrichum higginsianum IMI 349063 and dpch proteins,
M4-FUNG-0451:S004,SOURCE,Deleting a Chromatin Remodeling Gene Increases the Diversity of Secondary Metabo,
M4-FUNG-0451:S006,SOURCE,Inhibition of jasmonate-mediated plant defences by the fungal metabolite higgins,
M4-FUNG-0451:S005,SOURCE,Higginsianins A/B and D/E isolation and cytotoxicity studies,
M4-FUNG-0452:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0452,
M4-FUNG-0452:S002,SOURCE,MIBiG BGC0002438.2,
M4-FUNG-0452:S003,SOURCE,"Genome sequence of Pseudopithomyces chartarum, causal agent of facial eczema (pi",
M4-FUNG-0452:S004,SOURCE,NCBI taxonomy — Pithomyces/Pseudopithomyces chartarum provenance,
M4-FUNG-0452:S005,SOURCE,PubChem — Sporidesmin A,
M4-FUNG-0453:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0453,
M4-FUNG-0453:S002,SOURCE,MIBiG BGC0002445.3,
M4-FUNG-0453:S003,SOURCE,Isolation of a gene cluster from Armillaria gallica for the synthesis of armilly,
M4-FUNG-0453:S004,SOURCE,NCBI Taxonomy — Armillaria gallica,
M4-FUNG-0453:S005,SOURCE,Cloning and characterization of an Armillaria gallica cDNA encoding protoilluden,
M4-FUNG-0454:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0454,
M4-FUNG-0454:S002,SOURCE,MIBiG BGC0002459,
M4-FUNG-0454:S003,SOURCE,Genome-guided investigation of anti-inflammatory sesterterpenoids with 5-15 tran,
M4-FUNG-0454:S004,SOURCE,NCBI Taxonomy — Bipolaris sorokiniana,
M4-FUNG-0454:S006,SOURCE,New sesquiterpenoids with anti-inflammatory effects from phytopathogenic fungus ,
M4-FUNG-0454:S005,SOURCE,Total Biosynthesis of Antiangiogenic Agent (-)-Terpestacin by Artificial Reconst,
M4-FUNG-0455:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0455,
M4-FUNG-0455:S002,SOURCE,MIBiG BGC0002483.2,
M4-FUNG-0455:S003,SOURCE,Putative identification of the usnic acid biosynthetic gene cluster by de novo w,
M4-FUNG-0455:S004,SOURCE,NCBI Taxonomy — Cladonia uncialis subsp. uncialis,
M4-FUNG-0455:S005,SOURCE,Identification of a putative polyketide synthase gene involved in usnic acid bio,
M4-FUNG-0455:S006,SOURCE,UniProtKB — MPAO_CLAUC,
M4-FUNG-0456:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0456,
M4-FUNG-0456:S002,SOURCE,MIBiG BGC0002501,
M4-FUNG-0456:S003,SOURCE,"Fungal Epithiodiketopiperazines Carrying α,β-Polysulfide Bridges from Penicilliu",
M4-FUNG-0456:S004,SOURCE,NCBI Taxonomy — Penicillium steckii,
M4-FUNG-0457:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0457,
M4-FUNG-0457:S002,SOURCE,MIBiG BGC0002502.3,
M4-FUNG-0457:S003,SOURCE,A Natural Variation of Fumonisin Gene Cluster Associated with Fumonisin Producti,
M4-FUNG-0457:S004,SOURCE,NCBI Taxonomy — Fusarium fujikuroi,
M4-FUNG-0457:S005,SOURCE,Genetic Differentiation Associated with Fumonisin and Gibberellin Production in ,
M4-FUNG-0457:S006,SOURCE,established fumonisin biosynthetic-gene functions in Fusarium verticillioides an,
M4-FUNG-0458:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0458,
M4-FUNG-0458:S003,SOURCE,Tricarbocyclic core formation of tyrosine-decahydrofluorenes implies a three-enz,
M4-FUNG-0458:S002,SOURCE,MIBiG BGC0002505.3,
M4-FUNG-0458:S004,SOURCE,Xenoacremonium sinensis ML-31 primary-study taxonomy,
M4-FUNG-0458:S005,SOURCE,"Xenoacremones D-H, Bioactive Tyrosine-decahydrofluorene Analogues from the Plant",
M4-FUNG-0459:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0459,
M4-FUNG-0459:S002,SOURCE,MIBiG BGC0002507,
M4-FUNG-0459:S003,SOURCE,A Fasciclin Protein Is Essential for Laccase-Mediated Selective Phenol Coupling ,
M4-FUNG-0459:S004,SOURCE,NCBI Taxonomy — Chrysosporium merdarium,
M4-FUNG-0459:S005,SOURCE,FunBGCs sporandol entry,
M4-FUNG-0459:S006,SOURCE,Biochemical and genetic foundations / naphthalene O-methyltransferase comparison,
M4-FUNG-0460:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0460,
M4-FUNG-0460:S002,SOURCE,MIBiG BGC0002511.3,
M4-FUNG-0460:S003,SOURCE,Transcriptome Analysis Identifies a Gene Cluster for the Biosynthesis of Biruloq,
M4-FUNG-0460:S004,SOURCE,NCBI Taxonomy — Cladonia macilenta KoLRI003786,
M4-FUNG-0460:S006,SOURCE,"Draft Genome Sequence of Cladonia macilenta KoLRI003786, a Lichen-Forming Fungus",
M4-FUNG-0460:S005,SOURCE,"Biruloquinone, an acetylcholinesterase inhibitor produced by lichen-forming fung",
M4-FUNG-0461:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0461,
M4-FUNG-0461:S002,SOURCE,MIBiG BGC0002513,
M4-FUNG-0461:S003,SOURCE,Production and Activity of Cristazarin in the Lichen-Forming Fungus Cladonia met,
M4-FUNG-0461:S004,SOURCE,Identification of a biosynthetic gene cluster for a red pigment cristazarin prod,
M4-FUNG-0462:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0462,
M4-FUNG-0462:S002,SOURCE,MIBiG BGC0002515,
M4-FUNG-0462:S003,SOURCE,A Novel Type Pathway-Specific Regulator and Dynamic Genome Environments of a Sol,
M4-FUNG-0462:S004,SOURCE,Sol5 Diels-Alderase study in solanapyrone biosynthesis,
M4-FUNG-0463:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0463,
M4-FUNG-0463:S002,SOURCE,MIBiG BGC0002516,
M4-FUNG-0463:S003,SOURCE,Comparative Genomics and Transcriptomics During Sexual Development Gives Insight,
M4-FUNG-0464:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0464,
M4-FUNG-0464:S002,SOURCE,MIBiG BGC0002519,
M4-FUNG-0464:S003,SOURCE,Genome-Inspired Chemical Exploration of Marine Fungus Aspergillus fumigatus MF07,
M4-FUNG-0465:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0465,
M4-FUNG-0465:S002,SOURCE,MIBiG BGC0002525,
M4-FUNG-0465:S003,SOURCE,Induction of secondary metabolite production by hygromycin B and identification ,
M4-FUNG-0466:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0466,
M4-FUNG-0466:S002,SOURCE,MIBiG BGC0002537,
M4-FUNG-0466:S003,SOURCE,Structural Diversification of Andiconin-Derived Natural Products by α-Ketoglutar,
M4-FUNG-0467:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0467,
M4-FUNG-0467:S002,SOURCE,MIBiG BGC0002538,
M4-FUNG-0467:S003,SOURCE,New Tetramic Acids Comprising of Decalin and Pyridones From Chaetomium olivaceum,
M4-FUNG-0468:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0468,
M4-FUNG-0468:S002,SOURCE,MIBiG BGC0002539,
M4-FUNG-0468:S003,SOURCE,Identification of the Antifungal Metabolite Chaetoglobosin P From Discosia rubi ,
M4-FUNG-0469:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0469,
M4-FUNG-0469:S002,SOURCE,MIBiG BGC0002543,
M4-FUNG-0469:S003,SOURCE,Acrophiarin (antibiotic S31794/F-1) from Penicillium arenicola shares biosynthet,
M4-FUNG-0470:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0470,
M4-FUNG-0470:S002,SOURCE,MIBiG BGC0002546,
M4-FUNG-0470:S003,SOURCE,Chaetoglobosins and azaphilones from Chaetomium globosum associated with Apostic,
M4-FUNG-0471:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0471,
M4-FUNG-0471:S002,SOURCE,MIBiG BGC0002549,
M4-FUNG-0471:S003,SOURCE,"Linking a Gene Cluster to Atranorin, a Major Cortical Substance of Lichens, thro",
M4-FUNG-0472:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0472,
M4-FUNG-0472:S002,SOURCE,MIBiG BGC0002555,
M4-FUNG-0472:S003,SOURCE,"Emerimicins V-X, 15-Residue Peptaibols Discovered from an Acremonium sp. through",
M4-FUNG-0473:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0473,
M4-FUNG-0473:S002,SOURCE,MIBiG BGC0002557,
M4-FUNG-0473:S003,SOURCE,Unprecedented [5.5.5.6]Dioxafenestrane Ring Construction in Fungal Insecticidal ,
M4-FUNG-0473:S004,SOURCE,Penifulvin A: a sesquiterpenoid-derived metabolite from Penicillium griseofulvum,
M4-FUNG-0474:S001,SOURCE,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0474,
M4-FUNG-0474:S002,SOURCE,MIBiG BGC0002592,
M4-FUNG-0474:S003,SOURCE,Heterologous reconstitution of the intact geodin gene cluster in Aspergillus nid,
