source,target,relation
M4-FUNG-0023:G005,M4-FUNG-0023:S005,evidenced_by
M4-FUNG-0023:G006,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:G006,M4-FUNG-0023:S005,evidenced_by
M4-FUNG-0023:G007,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:G007,M4-FUNG-0023:S005,evidenced_by
M4-FUNG-0023:G008,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:G008,M4-FUNG-0023:S005,evidenced_by
M4-FUNG-0023:G009,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:G009,M4-FUNG-0023:S005,evidenced_by
M4-FUNG-0023:G010,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:G010,M4-FUNG-0023:S005,evidenced_by
M4-FUNG-0023:G011,M4-FUNG-0023:S015,evidenced_by
M4-FUNG-0024:G001,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G002,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G003,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G004,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G005,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G005,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G006,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G006,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G007,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G007,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G008,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G008,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G009,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G009,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G009,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G010,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G010,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G010,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G011,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G011,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G012,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G012,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G013,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G013,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G014,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G014,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G015,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G015,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G015,M4-FUNG-0024:S008,evidenced_by
M4-FUNG-0024:G016,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G016,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G016,M4-FUNG-0024:S005,evidenced_by
M4-FUNG-0024:G017,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:G017,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:G018,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G019,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G020,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:G021,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0025:G001,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G001,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G002,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G002,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G003,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G003,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G004,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G004,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G005,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G005,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G006,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G006,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G007,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G007,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G008,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G008,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:G009,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:G009,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0026:G001,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G001,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G002,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G002,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G003,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G003,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G004,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G004,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G005,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G005,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G006,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G006,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G007,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G007,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G008,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G008,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G009,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G009,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:G010,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:G010,M4-FUNG-0026:S002,evidenced_by
M4-FUNG-0027:G001,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G001,M4-FUNG-0027:S002,evidenced_by
M4-FUNG-0027:G002,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G002,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G003,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G003,M4-FUNG-0027:S006,evidenced_by
M4-FUNG-0027:G004,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G005,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G005,M4-FUNG-0027:S003,evidenced_by
M4-FUNG-0027:G005,M4-FUNG-0027:S005,evidenced_by
M4-FUNG-0027:G006,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G006,M4-FUNG-0027:S008,evidenced_by
M4-FUNG-0027:G007,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G007,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G008,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G008,M4-FUNG-0027:S013,evidenced_by
M4-FUNG-0027:G009,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G009,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G010,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G010,M4-FUNG-0027:S003,evidenced_by
M4-FUNG-0027:G010,M4-FUNG-0027:S008,evidenced_by
M4-FUNG-0027:G011,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G012,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G012,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G013,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G013,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G014,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G014,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G015,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G015,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G016,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G017,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:G017,M4-FUNG-0027:S014,evidenced_by
M4-FUNG-0027:G018,M4-FUNG-0027:S003,evidenced_by
M4-FUNG-0027:G018,M4-FUNG-0027:S005,evidenced_by
M4-FUNG-0027:G018,M4-FUNG-0027:S011,evidenced_by
M4-FUNG-0027:G019,M4-FUNG-0027:S007,evidenced_by
M4-FUNG-0029:G001,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G001,M4-FUNG-0029:S004,evidenced_by
M4-FUNG-0029:G002,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G002,M4-FUNG-0029:S008,evidenced_by
M4-FUNG-0029:G003,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G003,M4-FUNG-0029:S005,evidenced_by
M4-FUNG-0029:G004,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G004,M4-FUNG-0029:S003,evidenced_by
M4-FUNG-0029:G005,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G005,M4-FUNG-0029:S003,evidenced_by
M4-FUNG-0029:G005,M4-FUNG-0029:S011,evidenced_by
M4-FUNG-0029:G006,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G006,M4-FUNG-0029:S009,evidenced_by
M4-FUNG-0029:G007,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G007,M4-FUNG-0029:S006,evidenced_by
M4-FUNG-0029:G007,M4-FUNG-0029:S012,evidenced_by
M4-FUNG-0029:G008,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G008,M4-FUNG-0029:S003,evidenced_by
M4-FUNG-0029:G008,M4-FUNG-0029:S009,evidenced_by
M4-FUNG-0029:G009,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:G009,M4-FUNG-0029:S003,evidenced_by
M4-FUNG-0029:G009,M4-FUNG-0029:S012,evidenced_by
M4-FUNG-0030:G001,M4-FUNG-0030:S001,evidenced_by
M4-FUNG-0030:G001,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:G002,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:G003,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:G004,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:G005,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0031:G001,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G001,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G001,M4-FUNG-0031:S006,evidenced_by
M4-FUNG-0031:G002,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G002,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G002,M4-FUNG-0031:S006,evidenced_by
M4-FUNG-0031:G003,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G003,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G004,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G004,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G005,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G005,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G005,M4-FUNG-0031:S006,evidenced_by
M4-FUNG-0031:G006,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G006,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G006,M4-FUNG-0031:S006,evidenced_by
M4-FUNG-0031:G007,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G007,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G007,M4-FUNG-0031:S006,evidenced_by
M4-FUNG-0031:G008,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G008,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G009,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G009,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:G010,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G010,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G010,M4-FUNG-0031:S007,evidenced_by
M4-FUNG-0031:G011,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G011,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G012,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:G012,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:G013,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:G014,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:G014,M4-FUNG-0031:S008,evidenced_by
M4-FUNG-0031:G015,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:G016,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0032:G001,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G001,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0032:G002,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G002,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0032:G003,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G003,M4-FUNG-0032:S003,evidenced_by
M4-FUNG-0032:G004,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G004,M4-FUNG-0032:S004,evidenced_by
M4-FUNG-0032:G005,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G005,M4-FUNG-0032:S004,evidenced_by
M4-FUNG-0032:G006,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G006,M4-FUNG-0032:S005,evidenced_by
M4-FUNG-0032:G007,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G007,M4-FUNG-0032:S008,evidenced_by
M4-FUNG-0032:G007,M4-FUNG-0032:S009,evidenced_by
M4-FUNG-0032:G008,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:G008,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0032:G008,M4-FUNG-0032:S007,evidenced_by
M4-FUNG-0032:G009,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0033:G001,M4-FUNG-0033:S001,evidenced_by
M4-FUNG-0033:G001,M4-FUNG-0033:S003,evidenced_by
M4-FUNG-0033:G001,M4-FUNG-0033:S004,evidenced_by
M4-FUNG-0033:G002,M4-FUNG-0033:S005,evidenced_by
M4-FUNG-0033:G002,M4-FUNG-0033:S006,evidenced_by
M4-FUNG-0033:G003,M4-FUNG-0033:S008,evidenced_by
M4-FUNG-0033:G004,M4-FUNG-0033:S008,evidenced_by
M4-FUNG-0033:G005,M4-FUNG-0033:S006,evidenced_by
M4-FUNG-0034:G001,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G001,M4-FUNG-0034:S005,evidenced_by
M4-FUNG-0034:G001,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G002,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G002,M4-FUNG-0034:S005,evidenced_by
M4-FUNG-0034:G003,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G003,M4-FUNG-0034:S008,evidenced_by
M4-FUNG-0034:G004,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G004,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G004,M4-FUNG-0034:S009,evidenced_by
M4-FUNG-0034:G005,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G005,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G005,M4-FUNG-0034:S008,evidenced_by
M4-FUNG-0034:G006,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G006,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G007,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G007,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G008,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G008,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G009,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G009,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G010,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G010,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G011,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G011,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G011,M4-FUNG-0034:S008,evidenced_by
M4-FUNG-0034:G012,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G012,M4-FUNG-0034:S004,evidenced_by
M4-FUNG-0034:G013,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G013,M4-FUNG-0034:S005,evidenced_by
M4-FUNG-0034:G013,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G014,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G014,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:G014,M4-FUNG-0034:S008,evidenced_by
M4-FUNG-0034:G015,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:G015,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0035:G001,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G001,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:G002,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G002,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G003,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G003,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G004,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G004,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G005,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G005,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:G005,M4-FUNG-0035:S006,evidenced_by
M4-FUNG-0035:G006,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G006,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G007,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G008,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G008,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:G008,M4-FUNG-0035:S014,evidenced_by
M4-FUNG-0035:G009,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:G009,M4-FUNG-0035:S015,evidenced_by
M4-FUNG-0035:G010,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:G010,M4-FUNG-0035:S015,evidenced_by
M4-FUNG-0035:G011,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G011,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G011,M4-FUNG-0035:S016,evidenced_by
M4-FUNG-0035:G012,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G012,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G013,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G013,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:G014,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G014,M4-FUNG-0035:S017,evidenced_by
M4-FUNG-0035:G015,M4-FUNG-0035:S002,evidenced_by
M4-FUNG-0035:G015,M4-FUNG-0035:S018,evidenced_by
M4-FUNG-0035:G016,M4-FUNG-0035:S001,evidenced_by
M4-FUNG-0035:G016,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:G016,M4-FUNG-0035:S006,evidenced_by
M4-FUNG-0035:G016,M4-FUNG-0035:S008,evidenced_by
M4-FUNG-0036:G001,M4-FUNG-0036:S001,evidenced_by
M4-FUNG-0036:G001,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:G002,M4-FUNG-0036:S001,evidenced_by
M4-FUNG-0036:G002,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:G002,M4-FUNG-0036:S008,evidenced_by
M4-FUNG-0036:G003,M4-FUNG-0036:S004,evidenced_by
M4-FUNG-0036:G004,M4-FUNG-0036:S004,evidenced_by
M4-FUNG-0036:G005,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:G006,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:G007,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:G008,M4-FUNG-0036:S005,evidenced_by
M4-FUNG-0036:G009,M4-FUNG-0036:S005,evidenced_by
M4-FUNG-0037:G001,M4-FUNG-0037:S001,evidenced_by
M4-FUNG-0037:G001,M4-FUNG-0037:S004,evidenced_by
M4-FUNG-0037:G002,M4-FUNG-0037:S001,evidenced_by
M4-FUNG-0037:G002,M4-FUNG-0037:S005,evidenced_by
M4-FUNG-0037:G002,M4-FUNG-0037:S006,evidenced_by
M4-FUNG-0037:G003,M4-FUNG-0037:S001,evidenced_by
M4-FUNG-0037:G003,M4-FUNG-0037:S003,evidenced_by
M4-FUNG-0037:G004,M4-FUNG-0037:S001,evidenced_by
M4-FUNG-0037:G004,M4-FUNG-0037:S006,evidenced_by
M4-FUNG-0037:G004,M4-FUNG-0037:S007,evidenced_by
M4-FUNG-0037:G005,M4-FUNG-0037:S001,evidenced_by
M4-FUNG-0037:G005,M4-FUNG-0037:S004,evidenced_by
M4-FUNG-0038:G001,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:G001,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:G001,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:G002,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:G002,M4-FUNG-0038:S003,evidenced_by
M4-FUNG-0038:G002,M4-FUNG-0038:S004,evidenced_by
M4-FUNG-0038:G002,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:G003,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:G003,M4-FUNG-0038:S005,evidenced_by
M4-FUNG-0038:G004,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:G004,M4-FUNG-0038:S003,evidenced_by
M4-FUNG-0038:G004,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:G005,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:G005,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:G005,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:G006,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:G006,M4-FUNG-0038:S003,evidenced_by
M4-FUNG-0038:G006,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:G006,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0039:G001,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G001,M4-FUNG-0039:S005,evidenced_by
M4-FUNG-0039:G002,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G002,M4-FUNG-0039:S010,evidenced_by
M4-FUNG-0039:G003,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G003,M4-FUNG-0039:S003,evidenced_by
M4-FUNG-0039:G004,M4-FUNG-0039:S003,evidenced_by
M4-FUNG-0039:G004,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G005,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G005,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G006,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G006,M4-FUNG-0039:S006,evidenced_by
M4-FUNG-0039:G006,M4-FUNG-0039:S014,evidenced_by
M4-FUNG-0039:G007,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G007,M4-FUNG-0039:S010,evidenced_by
M4-FUNG-0039:G008,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G009,M4-FUNG-0039:S003,evidenced_by
M4-FUNG-0039:G009,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G010,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G010,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G011,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G011,M4-FUNG-0039:S015,evidenced_by
M4-FUNG-0039:G012,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G012,M4-FUNG-0039:S015,evidenced_by
M4-FUNG-0039:G013,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G013,M4-FUNG-0039:S016,evidenced_by
M4-FUNG-0039:G014,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G015,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G016,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G016,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G017,M4-FUNG-0039:S008,evidenced_by
M4-FUNG-0039:G018,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G018,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G019,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G020,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G020,M4-FUNG-0039:S004,evidenced_by
M4-FUNG-0039:G021,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G021,M4-FUNG-0039:S003,evidenced_by
M4-FUNG-0039:G022,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G022,M4-FUNG-0039:S004,evidenced_by
M4-FUNG-0039:G022,M4-FUNG-0039:S017,evidenced_by
M4-FUNG-0039:G023,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G023,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G024,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:G024,M4-FUNG-0039:S010,evidenced_by
M4-FUNG-0039:G025,M4-FUNG-0039:S003,evidenced_by
M4-FUNG-0039:G025,M4-FUNG-0039:S007,evidenced_by
M4-FUNG-0039:G025,M4-FUNG-0039:S019,evidenced_by
M4-FUNG-0040:G001,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G001,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:G001,M4-FUNG-0040:S006,evidenced_by
M4-FUNG-0040:G002,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G002,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:G002,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:G003,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G003,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:G003,M4-FUNG-0040:S005,evidenced_by
M4-FUNG-0040:G004,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G004,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:G005,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G005,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:G005,M4-FUNG-0040:S006,evidenced_by
M4-FUNG-0040:G006,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G007,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G007,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:G007,M4-FUNG-0040:S006,evidenced_by
M4-FUNG-0040:G008,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:G008,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:G008,M4-FUNG-0040:S006,evidenced_by
