evidence_link_id,record_type,record_key,dossier_id,source_id,source_key,link_status,record_source_row
ELINK_fe015f1bd251,EXPERIMENT_LINK,XLINK_0a0c5a55ea2c,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_5ac195c81e0b,EXPERIMENT_LINK,XLINK_95c16a9037fa,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_5a438c235278,EXPERIMENT_LINK,XLINK_c6f77b0ecdc5,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_2c19dd13710d,EXPERIMENT_LINK,XLINK_58fb6bf1848b,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_01abda7f7463,EXPERIMENT_LINK,XLINK_0ca75ee7b131,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_ca6c54b683ca,EXPERIMENT_LINK,XLINK_652568cc09ed,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_846dbb21e7f7,EXPERIMENT_LINK,XLINK_0cab07f581a3,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_ca67099e3d99,OBSERVATION,OBS_68e9d77c5438,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,129
ELINK_151884801ae1,MEASUREMENT,M4-FUNG-0001:Q001,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,141
ELINK_a5cb60e4a2c4,OBSERVATION,OBS_2c3503cc7b66,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,141
ELINK_5c3716c82812,CLAIM,M4-FUNG-0001:C001,M4-FUNG-0001,S001,M4-FUNG-0001:S001,resolved,156
ELINK_f60cd5bc6688,CLAIM,M4-FUNG-0001:C001,M4-FUNG-0001,S002,M4-FUNG-0001:S002,resolved,156
ELINK_ca3922210e69,CLAIM,M4-FUNG-0001:C002,M4-FUNG-0001,S001,M4-FUNG-0001:S001,resolved,157
ELINK_3c66956be542,CLAIM,M4-FUNG-0001:C002,M4-FUNG-0001,S003,M4-FUNG-0001:S003,resolved,157
ELINK_a088a045b46b,CLAIM,M4-FUNG-0001:C003,M4-FUNG-0001,S002,M4-FUNG-0001:S002,resolved,158
ELINK_2782fe471ae0,CLAIM,M4-FUNG-0001:C003,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,158
ELINK_50226775d369,CLAIM,M4-FUNG-0001:C004,M4-FUNG-0001,S003,M4-FUNG-0001:S003,resolved,159
ELINK_40ca22881995,RELATIONSHIP,M4-FUNG-0001:R001,M4-FUNG-0001,S001,M4-FUNG-0001:S001,resolved,169
ELINK_0d15ca878b03,RELATIONSHIP,M4-FUNG-0001:R001,M4-FUNG-0001,S003,M4-FUNG-0001:S003,resolved,169
ELINK_e3db54bbc19d,RELATIONSHIP,M4-FUNG-0001:R002,M4-FUNG-0001,S003,M4-FUNG-0001:S003,resolved,170
ELINK_15a509f3f93e,RELATIONSHIP,M4-FUNG-0001:R003,M4-FUNG-0001,S002,M4-FUNG-0001:S002,resolved,171
ELINK_aa76f14575ec,RELATIONSHIP,M4-FUNG-0001:R004,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,172
ELINK_5df44d9cc87e,CONFLICT,M4-FUNG-0001:U001,M4-FUNG-0001,S001,M4-FUNG-0001:S001,resolved,180
ELINK_ec6c4f1bfd8a,CONFLICT,M4-FUNG-0001:U001,M4-FUNG-0001,S003,M4-FUNG-0001:S003,resolved,180
ELINK_46f3eb60301f,CONFLICT,M4-FUNG-0001:U002,M4-FUNG-0001,S002,M4-FUNG-0001:S002,resolved,181
ELINK_11b2686f9af1,CONFLICT,M4-FUNG-0001:U002,M4-FUNG-0001,S004,M4-FUNG-0001:S004,resolved,181
ELINK_09ecc8323145,CONFLICT,M4-FUNG-0001:U003,M4-FUNG-0001,S003,M4-FUNG-0001:S003,resolved,182
ELINK_7947dc50834b,ASSERTION,M4-FUNG-0002:A18,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,18
ELINK_2b127f5dffcc,ASSERTION,M4-FUNG-0002:A19,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,19
ELINK_8653cd121d2d,ASSERTION,M4-FUNG-0002:A20,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,20
ELINK_6fcccd83afdb,ASSERTION,M4-FUNG-0002:A21,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,21
ELINK_b332511658ef,ASSERTION,M4-FUNG-0002:A22,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,22
ELINK_4d8ea524aaf5,ASSERTION,M4-FUNG-0002:A23,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,23
ELINK_fa48a232249e,ASSERTION,M4-FUNG-0002:A23,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,23
ELINK_98eaed70c627,ASSERTION,M4-FUNG-0002:A24,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,24
ELINK_5b9de285eaff,ASSERTION,M4-FUNG-0002:A24,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,24
ELINK_a61a676288e4,ASSERTION,M4-FUNG-0002:A29,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,29
ELINK_577d7c614481,ASSERTION,M4-FUNG-0002:A30,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,30
ELINK_74972ecebad1,ASSERTION,M4-FUNG-0002:A30,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,30
ELINK_5c693f70a774,ASSERTION,M4-FUNG-0002:A31,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,31
ELINK_6cf4b3d35743,ASSERTION,M4-FUNG-0002:A31,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,31
ELINK_4201862fe009,ASSERTION,M4-FUNG-0002:A31,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,31
ELINK_278d9e35fa40,ASSERTION,M4-FUNG-0002:A31,M4-FUNG-0002,S005,M4-FUNG-0002:S005,resolved,31
ELINK_d7407222f410,ASSERTION,M4-FUNG-0002:A32,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,32
ELINK_4e4b67d1c13e,ASSERTION,M4-FUNG-0002:A33,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,33
ELINK_726937177691,BGC_FACET,M4-FUNG-0002:taxonomy.phylum:33,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,33
ELINK_1931f10b18a3,ASSERTION,M4-FUNG-0002:A34,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,34
ELINK_47eff18bafb2,BGC_FACET,M4-FUNG-0002:taxonomy.class:34,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,34
ELINK_b92ee6761b70,ASSERTION,M4-FUNG-0002:A35,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,35
ELINK_1cf3b7fdf467,BGC_FACET,M4-FUNG-0002:taxonomy.order:35,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,35
ELINK_c25419a1feab,ASSERTION,M4-FUNG-0002:A36,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,36
ELINK_fa47d8303be2,BGC_FACET,M4-FUNG-0002:taxonomy.family:36,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,36
ELINK_9e3ee4d821f6,ASSERTION,M4-FUNG-0002:A37,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,37
ELINK_4847ef6d10f9,BGC_FACET,M4-FUNG-0002:taxonomy.genus:37,M4-FUNG-0002,S006,M4-FUNG-0002:S006,resolved,37
ELINK_f284f29ae954,ASSERTION,M4-FUNG-0002:A38,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,38
ELINK_fddf61b4d3e2,ASSERTION,M4-FUNG-0002:A38,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,38
ELINK_37fd19df06ab,BGC_FACET,M4-FUNG-0002:organism.pathotype_or_ecotype:38,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,38
ELINK_cc3e6ec26951,BGC_FACET,M4-FUNG-0002:organism.pathotype_or_ecotype:38,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,38
ELINK_8c6f067867dc,ASSERTION,M4-FUNG-0002:A39,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,39
ELINK_2f53d3248450,ASSERTION,M4-FUNG-0002:A39,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,39
ELINK_b8764e19ffec,BGC_FACET,M4-FUNG-0002:ecology.lifestyle:39,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,39
ELINK_37d2ee52bd35,BGC_FACET,M4-FUNG-0002:ecology.lifestyle:39,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,39
ELINK_dd15db71e2a4,ASSERTION,M4-FUNG-0002:A40,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,40
ELINK_bb1e646e8e7f,ASSERTION,M4-FUNG-0002:A40,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,40
ELINK_87b751d36b4d,BGC_FACET,M4-FUNG-0002:ecology.host_or_environment:40,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,40
ELINK_97ccc5d2ed24,BGC_FACET,M4-FUNG-0002:ecology.host_or_environment:40,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,40
ELINK_4415d764d9d2,ASSERTION,M4-FUNG-0002:A41,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,41
ELINK_8331149f6478,ASSERTION,M4-FUNG-0002:A41,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,41
ELINK_91a8956d756e,ASSERTION,M4-FUNG-0002:A45,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,45
ELINK_72618d64cb93,ASSERTION,M4-FUNG-0002:A46,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,46
ELINK_f521f744dd25,ASSERTION,M4-FUNG-0002:A47,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,47
ELINK_11d81546c903,ASSERTION,M4-FUNG-0002:A48,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,48
ELINK_ef4c8807c57d,ASSERTION,M4-FUNG-0002:A49,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,49
ELINK_2098018a0ca3,BGC_FACET,M4-FUNG-0002:biosynthesis.database_class:49,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,49
ELINK_06549b785b4a,ASSERTION,M4-FUNG-0002:A50,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,50
ELINK_967c5b0ab7ca,ASSERTION,M4-FUNG-0002:A50,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,50
ELINK_ab71e65e0124,BGC_FACET,M4-FUNG-0002:biosynthesis.refined_class:50,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,50
ELINK_5aa920fc24d9,BGC_FACET,M4-FUNG-0002:biosynthesis.refined_class:50,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,50
ELINK_962ea97efaa0,ASSERTION,M4-FUNG-0002:A51,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,51
ELINK_6dc093e81606,ASSERTION,M4-FUNG-0002:A52,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,52
ELINK_99274eb92be9,ASSERTION,M4-FUNG-0002:A52,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,52
ELINK_7a3ffdb4be78,ASSERTION,M4-FUNG-0002:A53,M4-FUNG-0002,S008,M4-FUNG-0002:S008,resolved,53
ELINK_3586f1d1f890,BGC_FACET,M4-FUNG-0002:genome.chromosome_context:53,M4-FUNG-0002,S008,M4-FUNG-0002:S008,resolved,53
ELINK_fcde3dda118e,ASSERTION,M4-FUNG-0002:A54,M4-FUNG-0002,S008,M4-FUNG-0002:S008,resolved,54
ELINK_e6540544879a,BGC_FACET,M4-FUNG-0002:genome.accessory_chromosome_status:54,M4-FUNG-0002,S008,M4-FUNG-0002:S008,resolved,54
ELINK_88093db6a8f4,ASSERTION,M4-FUNG-0002:A57,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,57
ELINK_688d4acc8715,ASSERTION,M4-FUNG-0002:A57,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,57
ELINK_20f95de665bc,ASSERTION,M4-FUNG-0002:A57,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,57
ELINK_f71726af6007,ASSERTION,M4-FUNG-0002:A57,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,57
ELINK_b33d4cfffd4e,ASSERTION,M4-FUNG-0002:A58,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,58
ELINK_c6310c03e13e,ASSERTION,M4-FUNG-0002:A58,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,58
ELINK_eb90528bd6ae,ASSERTION,M4-FUNG-0002:A58,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,58
ELINK_b085c8a4c495,ASSERTION,M4-FUNG-0002:A58,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,58
ELINK_554d15fa02b1,ASSERTION,M4-FUNG-0002:A62,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,62
ELINK_065a2ae69b13,BGC_FACET,M4-FUNG-0002:chemistry.product_family:62,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,62
ELINK_d2cbac25d12a,ASSERTION,M4-FUNG-0002:A63,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,63
ELINK_db844f49e733,ASSERTION,M4-FUNG-0002:A63,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,63
ELINK_cd3b8a1bfe48,ASSERTION,M4-FUNG-0002:A63,M4-FUNG-0002,S007,M4-FUNG-0002:S007,resolved,63
ELINK_ac5b855ca471,BGC_FACET,M4-FUNG-0002:chemistry.primary_product:63,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,63
ELINK_aa11a0480313,BGC_FACET,M4-FUNG-0002:chemistry.primary_product:63,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,63
ELINK_9657a6556958,BGC_FACET,M4-FUNG-0002:chemistry.primary_product:63,M4-FUNG-0002,S007,M4-FUNG-0002:S007,resolved,63
ELINK_cae68322b6d9,ASSERTION,M4-FUNG-0002:A64,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,64
ELINK_844d30af8f22,ASSERTION,M4-FUNG-0002:A64,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,64
ELINK_bc98ab9fade8,ASSERTION,M4-FUNG-0002:A65,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,65
ELINK_c4ac64ccc7dc,ASSERTION,M4-FUNG-0002:A65,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,65
ELINK_b9f1d8c14f51,ASSERTION,M4-FUNG-0002:A65,M4-FUNG-0002,S007,M4-FUNG-0002:S007,resolved,65
ELINK_15f34492d12c,BGC_FACET,M4-FUNG-0002:chemistry.chemical_class:65,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,65
ELINK_9185526a2ee5,BGC_FACET,M4-FUNG-0002:chemistry.chemical_class:65,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,65
ELINK_3678aaa42cfa,BGC_FACET,M4-FUNG-0002:chemistry.chemical_class:65,M4-FUNG-0002,S007,M4-FUNG-0002:S007,resolved,65
ELINK_9355196d47e5,ASSERTION,M4-FUNG-0002:A66,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,66
ELINK_a7005525f053,ASSERTION,M4-FUNG-0002:A66,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,66
ELINK_0712f6233011,ASSERTION,M4-FUNG-0002:A66,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,66
ELINK_8297b023bfb0,BGC_FACET,M4-FUNG-0002:biology.biological_role:66,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,66
ELINK_71b8c567ae14,BGC_FACET,M4-FUNG-0002:biology.biological_role:66,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,66
ELINK_62d324f669ca,BGC_FACET,M4-FUNG-0002:biology.biological_role:66,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,66
ELINK_1926d1f09a9e,ASSERTION,M4-FUNG-0002:A67,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,67
ELINK_26b812d291aa,ASSERTION,M4-FUNG-0002:A67,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,67
ELINK_9d6e49582f8b,ASSERTION,M4-FUNG-0002:A67,M4-FUNG-0002,S007,M4-FUNG-0002:S007,resolved,67
ELINK_38969a75c531,ASSERTION,M4-FUNG-0002:A68,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,68
ELINK_6ed3c81ffec9,ASSERTION,M4-FUNG-0002:A68,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,68
ELINK_a8c920dd76c0,BGC_FACET,M4-FUNG-0002:activation.native_pathway_state:68,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,68
ELINK_c6db14390e17,BGC_FACET,M4-FUNG-0002:activation.native_pathway_state:68,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,68
ELINK_3b1d0ff36964,ASSERTION,M4-FUNG-0002:A69,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,69
ELINK_265db3d43bad,ASSERTION,M4-FUNG-0002:A69,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,69
ELINK_294cce8556fb,ASSERTION,M4-FUNG-0002:A70,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,70
ELINK_992052b0f7fc,ASSERTION,M4-FUNG-0002:A70,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,70
ELINK_59f969af4d8d,BGC_FACET,M4-FUNG-0002:activation.extracellular_recovery:70,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,70
ELINK_bd12c595f3fc,BGC_FACET,M4-FUNG-0002:activation.extracellular_recovery:70,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,70
ELINK_7faa8c7877be,ASSERTION,M4-FUNG-0002:A71,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,71
ELINK_26029705390d,ASSERTION,M4-FUNG-0002:A71,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,71
ELINK_986bd7e71fb9,ASSERTION,M4-FUNG-0002:A71,M4-FUNG-0002,S007,M4-FUNG-0002:S007,resolved,71
ELINK_74d78f90ed9e,ASSERTION,M4-FUNG-0002:A76,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,76
ELINK_49c53fb384ff,ASSERTION,M4-FUNG-0002:A76,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,76
ELINK_b4ed60942a59,ASSERTION,M4-FUNG-0002:A78,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,78
ELINK_5d75f07cdf5e,ASSERTION,M4-FUNG-0002:A78,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,78
ELINK_193729d4bfd9,BGC_FACET,M4-FUNG-0002:activation.physiological_state:78,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,78
ELINK_2101ca750261,BGC_FACET,M4-FUNG-0002:activation.physiological_state:78,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,78
ELINK_d1f2b2486f96,ASSERTION,M4-FUNG-0002:A79,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,79
ELINK_ed31725fc44a,ASSERTION,M4-FUNG-0002:A79,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,79
ELINK_4de9cc463ef2,BGC_FACET,M4-FUNG-0002:activation.environmental_trigger:79,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,79
ELINK_525f005679a1,BGC_FACET,M4-FUNG-0002:activation.environmental_trigger:79,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,79
ELINK_30e7873debbf,ASSERTION,M4-FUNG-0002:A81,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,81
ELINK_d316a016e617,ASSERTION,M4-FUNG-0002:A81,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,81
ELINK_3a2a3310a25c,BGC_FACET,M4-FUNG-0002:activation.temporal_window:81,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,81
ELINK_41279d039cd1,BGC_FACET,M4-FUNG-0002:activation.temporal_window:81,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,81
ELINK_60101349193d,ASSERTION,M4-FUNG-0002:A89,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,89
ELINK_759e48009935,ASSERTION,M4-FUNG-0002:A89,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,89
ELINK_3e232d423772,ASSERTION,M4-FUNG-0002:A90,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,90
ELINK_fdaa8684cad9,ASSERTION,M4-FUNG-0002:A90,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,90
ELINK_c61bf9b1def5,ASSERTION,M4-FUNG-0002:A91,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,91
ELINK_1ee047060bcd,ASSERTION,M4-FUNG-0002:A91,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,91
ELINK_4b7021bd4adf,ASSERTION,M4-FUNG-0002:A92,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,92
ELINK_68851cfe6701,ASSERTION,M4-FUNG-0002:A92,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,92
ELINK_7073ca8d8032,ASSERTION,M4-FUNG-0002:A93,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,93
ELINK_4a85b1e25af6,ASSERTION,M4-FUNG-0002:A93,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,93
ELINK_e0814fa11214,ASSERTION,M4-FUNG-0002:A94,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,94
ELINK_98d08ad51287,ASSERTION,M4-FUNG-0002:A94,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,94
ELINK_de9e3bea1c2a,ASSERTION,M4-FUNG-0002:A94,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,94
ELINK_2d5a92354a3f,ASSERTION,M4-FUNG-0002:A94,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,94
ELINK_d679ba89bac7,ASSERTION,M4-FUNG-0002:A95,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,95
ELINK_5559ac8b03d1,ASSERTION,M4-FUNG-0002:A95,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,95
ELINK_4aa65ee4e7ab,ASSERTION,M4-FUNG-0002:A97,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,97
ELINK_30a08a724e8b,ASSERTION,M4-FUNG-0002:A97,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,97
ELINK_5c1d4e6d0d35,ASSERTION,M4-FUNG-0002:A97,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,97
ELINK_7a8f6282c7cb,ASSERTION,M4-FUNG-0002:A97,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,97
ELINK_ebe619eb0498,ASSERTION,M4-FUNG-0002:A98,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,98
ELINK_cb1ae1f80528,ASSERTION,M4-FUNG-0002:A98,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,98
ELINK_f81643f1d531,ASSERTION,M4-FUNG-0002:A98,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,98
ELINK_f7ac2b86b566,ASSERTION,M4-FUNG-0002:A98,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,98
ELINK_7c7fc27bde81,ASSERTION,M4-FUNG-0002:A99,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,99
ELINK_4cee340dacfa,ASSERTION,M4-FUNG-0002:A99,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,99
ELINK_d366eb197ded,ASSERTION,M4-FUNG-0002:A99,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,99
ELINK_5d3ac16fab3a,ASSERTION,M4-FUNG-0002:A99,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,99
ELINK_23aa73e8bd9f,ASSERTION,M4-FUNG-0002:A100,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,100
ELINK_0258ed4fafc7,ASSERTION,M4-FUNG-0002:A100,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,100
ELINK_c92eeed9618d,ASSERTION,M4-FUNG-0002:A100,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,100
ELINK_1a3bd96dbfb3,ASSERTION,M4-FUNG-0002:A100,M4-FUNG-0002,S004,M4-FUNG-0002:S004,resolved,100
ELINK_a166acd20db1,GENE,M4-FUNG-0002:G001,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,104
ELINK_8966c5a9e027,GENE,M4-FUNG-0002:G001,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,104
ELINK_0bd3952d945c,GENE,M4-FUNG-0002:G002,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,105
ELINK_146807d12307,GENE,M4-FUNG-0002:G002,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,105
ELINK_5661a15135fb,GENE,M4-FUNG-0002:G003,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,106
ELINK_24554828f253,GENE,M4-FUNG-0002:G004,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,107
ELINK_35103a5e5efb,GENE,M4-FUNG-0002:G005,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,108
ELINK_93c7f02b1d09,GENE,M4-FUNG-0002:G006,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,109
ELINK_af7e7b4a78fd,GENE,M4-FUNG-0002:G006,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,109
ELINK_66b5c201d5f4,GENE,M4-FUNG-0002:G006,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,109
ELINK_1ff9a61485e8,GENE,M4-FUNG-0002:G007,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,110
ELINK_06a0f4c2980d,GENE,M4-FUNG-0002:G007,M4-FUNG-0002,S003,M4-FUNG-0002:S003,resolved,110
ELINK_bfe3cfbc138d,GENE,M4-FUNG-0002:G008,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,111
ELINK_ad7a66bcd3c8,GENE,M4-FUNG-0002:G009,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,112
ELINK_2b848f8cb8b8,GENE,M4-FUNG-0002:G010,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,113
ELINK_a82d07818407,GENE,M4-FUNG-0002:G010,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,113
ELINK_bf1ad5087577,GENE,M4-FUNG-0002:G011,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,114
ELINK_bdd6f8bb4b84,GENE,M4-FUNG-0002:G012,M4-FUNG-0002,S001,M4-FUNG-0002:S001,resolved,115
ELINK_94e580a26f6c,GENE,M4-FUNG-0002:G012,M4-FUNG-0002,S002,M4-FUNG-0002:S002,resolved,115
